                                                  review  stars
43275  "I liked it.. . This is a new place in a physi...    4.0
43276  "Went in and checked out Zipps last week for H...    3.0
43277  "Incredibly delicious food. . Not delicious fo...    5.0
43278  "The chef and management treated us well but t...    3.0
43279  "I would give this a solid one star. Let me te...    1.0
43280  "Good fresh sandwiches. Combo with two salads ...    4.0
43281  "Friend and I stopped in early Sunday evening....    5.0
43282  "Best food for the value I've ever had. Croiss...    5.0
43283  "Been to a 3 brewers before so I knew I would ...    4.0
43284  "Best Indian food I have had in Las Vegas! Exc...    5.0
43285  "Such great food every single time. Always a g...    5.0
43286  "Great atmosphere. I love that they use "local...    5.0
43287  "This experience was not up expectations. It i...    3.0
43288  "No need to talk about the Nespresso coffee it...    5.0
43289  "Being a truck driver I have tried a lot of di...    5.0
43290  "Damn! I expected the worst but I actually got...    5.0
43291  "Jean Philippe, i cant find the words to tell ...    5.0
43292  "I have enjoyed Tottie's excellent Asian fusio...    5.0
43293  "How is there not a business profile for this?...    4.0
43294  "This ramen place is by far the best ramen I'v...    5.0
43295  "Excellent dumpling house in any city, and ama...    4.0
43296  "I cannot believe that this place does not hav...    5.0
43297  "This place is awesome!  From the ambience, se...    5.0
43298  "Burger was OK. Ordered it medium. Was told th...    2.0
43299  "LOVE this place, the menu is fresh with new a...    5.0
43300  "I used to come here all the time but at some ...    2.0
43301  "This restaurant is defined by its daily speci...    3.0
43302  "I consider myself a BBQ snob having grown up ...    5.0
43303  "Best pizza place in Toronto? I think so! Libe...    5.0
43304  "The waiter and waiter assistant was great but...    4.0
43305  "Cool concept from a couple of young guys. Lik...    4.0
43306  "I live in the SkyWater Apartments currently s...    4.0
43307  "I found this place on Google for Chinese Food...    1.0
43308  "Horrible experience, expensive and not worth ...    2.0
43309  "WOOOOOOOOOOOW....breakfast was GOOOOOOOOOOD.....    4.0
43310  "Yum, yum,yum!!  Great selection of food.  Chi...    5.0
43311  "I love the Rio.  I have to drop by for lunch ...    5.0
43312  "Went there on Sunday evening. Fun games. Stay...    3.0
43313  "Extremely disappointed nothing like the comme...    1.0
43314  "*Khao Niew Dum Sung Kaya*. . Do you. My Fello...    4.0
43315  "Music: At night this hooka lounge/ restaurant...    4.0
43316  "Beyond disgusting. I have never been here, no...    1.0
43317  "I recently visited the AMD food truck because...    4.0
43318  "Located inside the food court of the Palms Ho...    3.0
43319  "Upon our return, in which we were comped a gi...    5.0
43320  "I don't get the meh reviews on here. Akira is...    4.0
43321  "The lunch specials are the bomb dot com. The ...    4.0
43322  "Would have been a five star, but food was rea...    3.0
43323  "Great value for their dumplings.  Dumplings a...    4.0
43324  "Nunja. Was soll man sagen Veganisch eben. 6/8...    5.0
43325  "I went here for lunch and will not return. Wi...    2.0
43326  "I had the shrimp tempura curry bowl and my fr...    4.0
43327  "Okay, I didn't dine in... I was the 1:30 am t...    4.0
43328  "My husband and I planned a night of pool for ...    4.0
43329  "Very good food. Pretty authentic taste, noodl...    4.0
43330  "overpriced, small portions, slow service (eve...    2.0
43331  "After trawling through many MANY reviews of s...    4.0
43332  "I only came for drinks at HH so this review i...    3.0
43333  "been in during the day and the chap overseein...    1.0
43334  "Craft cocktails that shine and american comfo...    4.0
43335  "The wife and I have been frequenting this res...    5.0
43336  "We ordered: bento, cheeseburger, kids chicken...    3.0
43337  "We went back a second time for a full dinner....    5.0
43338  "Best best best shawarma in town... . It taste...    5.0
43339  "I had read some poor reviews ans was apprehen...    5.0
43340  "Meet with old friends on the patio last night...    4.0
43341  "I love this place! There are so many Mexican ...    5.0
43342  "The reviews for this place stand true. If you...    5.0
43343  "Went here fked up. It's pretty standard, not ...    3.0
43344  "The staff is always friendly.  I had my first...    5.0
43345  "Really good food here, first time I've had Th...    5.0
43346  "Tons of TV's and really nice servers. Took ca...    5.0
43347  "Ok so we went back to Kneaders a couple of ni...    1.0
43348  "Xe Lua pretty much set my high standards for ...    5.0
43349  "Great Indian food.  Not as greasy or overwhel...    4.0
43350  "Normal Greek food that is VERY overpriced for...    4.0
43351  "Tried their Matcha green tea croissant,  Salt...    4.0
43352  "Market Cafe is one of my standbys for weekday...    4.0
43353  "I stopped here because I was staying by the a...    4.0
43354  "Good atmosphere, delicious food, nice dessert...    5.0
43355  "Went there for round two, brought a friend, e...    5.0
43356  "Excellent food with a wide variety of beers. ...    5.0
43357  "Mm mm MMM. this place is outstanding!! Excell...    5.0
43358  "i went to this place expecting very little, w...    4.0
43359  "Love the outdoor seating! This is by far my f...    5.0
43360  "Sehr gutes Essen, nette Bedienung und nettes ...    5.0
43361  "Out of all the typical strip mall restaurants...    2.0
43362  "it is true that the protein pancakes here are...    3.0
43363  "Excellent Dum Biryani! Likely the Best one in...    5.0
43364  "Destiny and Destination. Both come into play ...    5.0
43365  "The Mission has great tacos and margaritas. I...    3.0
43366  "08/23/11 DINNER. . . OK. We've given this pla...    3.0
43367  "Great sandwiches but a bit pricey.  Still def...    4.0
43368  "I have only come here at lunch, and almost al...    4.0
43369  "The way to your wife's heart is to buy her a ...    5.0
43370  "As always the service was amazing. The food i...    5.0
43371  "Just went here for the first time with my fam...    4.0
43372  "A A AWESOME!  i know this is a chain but I'm ...    5.0
43373  "Awesome place. Cool vibe. Great people. . . H...    4.0
43374  "Boardwalk Billy's is consistently mediocre. T...    3.0
43375  "My friends and I were at Top Golf on Sunday, ...    1.0
43376  "By far best place we ate at in Vegas.   And f...    5.0
43377  "Came here with a group of friends to celebrat...    2.0
43378  "I remember coming here when it was New York N...    5.0
43379  "Well... the one positive thing is that it'll ...    3.0
43380  "I love this Rock Bottom, but you must underst...    5.0
43381  "Love this place. Amazing food. You can tell t...    5.0
43382  "Purchased whole wheat pasta and sauce to make...    3.0
43383  "We went here as part of our Toronto Life's To...    4.0
43384  "Excellent food and very good customer service...    5.0
43385  "The bento box is the way to go! You get to tr...    5.0
43386  "The Kent Mr. Hero is well executed and staffs...    5.0
43387  "This place is beyond amazing!- if you are loo...    5.0
43388  "This place is your typical American diner. Gr...    5.0
43389  "Not the best lobster roll I've had but still ...    4.0
43390  "I tried the vegetable curry and it is delicio...    5.0
43391  "I got a small vanilla chai tea latte to go. T...    4.0
43392  "Years ago I would have given this place five ...    1.0
43393  "Came for Saturday brunch with a group. Food t...    1.0
43394  "A really impressive new addition to Stockbrid...    4.0
43395  "Over Easy is a cute space bursting with light...    4.0
43396  "I just moved here from CA and was craving Tha...    3.0
43397  "Awesome food and a really nice family that ru...    5.0
43398  "This was a great Escape from the typical brea...    5.0
43399  "I'm not giving you 5 Stars today because of t...    1.0
43400  "Attended a official meeting in its backyard p...    4.0
43401  "Vegan pizza in Vegas? YES!. . Though they don...    4.0
43402  "I enjoy this place for their quality food and...    4.0
43403  "I'm a pretty big fan of hot pot at home, Litt...    4.0
43404  "Lip Smacking Foodie Tours is a new and exciti...    5.0
43405  "First off, I love this place.  I've eaten her...    5.0
43406  "Four things you're guaranteed at Lazy Joe's F...    4.0
43407  "It was very busy when we dropped in on last S...    4.0
43408  "Horrible, we will not return.  . . Pho Dac Bi...    1.0
43409  "It's rare that I give a one-star review, but ...    1.0
43410  "Food was very delicious.  I tried the burger ...    5.0
43411  "I brought my mother to Cafe Monarch for her b...    5.0
43412  "Fantastic from start to finish! Great locatio...    5.0
43413  "Bad service !!! We are asking onion on the si...    2.0
43414  "I don't understand why management can't keep ...    5.0
43415  "All I have to say is WOW. But then again my s...    4.0
43416  "Dear George:. . I want to apologize for not h...    4.0
43417  "I had a nice lunch here with a friend and I r...    4.0
43418  "We decided to go off the Strip and so glad we...    5.0
43419  "Awwww this was a great place to stop and have...    5.0
43420  "Well. I went to Mela around 3:00 one afternoo...    4.0
43421  "I stopped here for a drink and a bite at the ...    3.0
43422  "Cool coffee shop and I dig how big the space ...    3.0
43423  "Très bon restaurant français. Un bon lunch su...    4.0
43424  "Absolute best sushi in the area, don't waste ...    5.0
43425  "First experience. Not real busy, yet service ...    2.0
43426  "Cool and trendy, definitely a great choice fo...    5.0
43427  "I recently moved to this area and I was excit...    5.0
43428  "Tasty homemade breakfast and brunch foods tha...    4.0
43429  "Service is slow but I can't really blame the ...    2.0
43430  "Two people told me about this place. Who are ...    4.0
43431  "My first time going to Black Mountain Grill w...    1.0
43432  "The food was good. We loved the garlic nugget...    3.0
43433  "Wow! Ate here for the first time today. They ...    5.0
43434  "This was the best Italian food outside of Ita...    5.0
43435  "It didn't start out well: we came armed with ...    2.0
43436  "The food is fabulous (I love the Gecko Burro ...    5.0
43437  "This is my favorite place! Was so happy to vi...    5.0
43438  "Straight up "diner" food, nothing really spec...    4.0
43439  "A very affordable and nice breakfast place. O...    4.0
43440  "Decided to give Sammy Pho a try and was not d...    4.0
43441  "Hands down, best sushi chain. Top notch quali...    4.0
